ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
WHATSAPP_native;original_native;D01_V_flat_move_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_flat_panrot_0001.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_flat_still_0001.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;whatsapp_native;D01_V_flatWA_move_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_flatWA_panrot_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_flatWA_still_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;youtube_native;D01_V_flatYT_move_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_flatYT_panrot_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_flatYT_still_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;original_native;D01_V_indoor_move_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_indoor_panrot_0001.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_indoor_panrot_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_indoor_still_0001.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_indoor_still_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;whatsapp_native;D01_V_indoorWA_move_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_indoorWA_panrot_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_indoorWA_panrot_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_indoorWA_still_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_indoorWA_still_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;youtube_native;D01_V_indoorYT_move_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_indoorYT_panrot_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_indoorYT_panrot_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_indoorYT_still_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_indoorYT_still_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;original_native;D01_V_outdoor_move_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_move_0003.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_move_0004.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_panrot_0001.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_panrot_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_panrot_0003.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_panrot_0004.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_still_0001.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_still_0002.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_still_0003.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;original_native;D01_V_outdoor_still_0004.mp4;False;0.612903;0.484848;0.428571
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_move_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_move_0003.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_move_0004.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_panrot_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_panrot_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_panrot_0003.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_panrot_0004.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_still_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_still_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_still_0003.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D01_V_outdoorWA_still_0004.mp4;True;1.0;1.0;1.0
WHATSAPP_native;youtube_native;D01_V_outdoorYT_panrot_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_outdoorYT_panrot_0003.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_outdoorYT_still_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_outdoorYT_still_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D01_V_outdoorYT_still_0003.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;original_native;D02_V_flat_move_0002.mov;False;0.461538;0.375;0.305085
WHATSAPP_native;original_native;D02_V_flat_panrot_0001.mov;False;0.45283;0.368421;0.3
WHATSAPP_native;original_native;D02_V_flat_still_0001.mov;False;0.45283;0.368421;0.3
WHATSAPP_native;whatsapp_native;D02_V_flatWA_move_0002.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D02_V_flatWA_panrot_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D02_V_flatWA_still_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;youtube_native;D02_V_flatYT_move_0002.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D02_V_flatYT_panrot_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D02_V_flatYT_still_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;original_native;D02_V_indoor_panrot_0001.mov;False;0.45283;0.368421;0.3
WHATSAPP_native;original_native;D02_V_indoor_still_0001.mov;False;0.45283;0.368421;0.3
WHATSAPP_native;whatsapp_native;D02_V_indoorWA_panrot_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;whatsapp_native;D02_V_indoorWA_still_0001.mp4;True;1.0;1.0;1.0
WHATSAPP_native;youtube_native;D02_V_indoorYT_panrot_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;youtube_native;D02_V_indoorYT_still_0001.mp4;False;0.638889;0.578947;0.525
WHATSAPP_native;original_native;D02_V_outdoor_panrot_0001.mov;False;0.45283;0.368421;0.3
WHATSAPP_native;original_native;D02_V_outdoor_panrot_0002.mov;False;0.45283;0.368421;0.3
